hd,ra,dec,flamsteed,bayer,const,propername,mag
149059,247.9853,9.4144,,,,,6.51
149029,248.0163,3.3621,,,,,7.29
149213,248.0830,24.8491,,,,,7.76
149241,248.1120,27.7095,,,,,7.72
149178,248.1228,16.8476,,,,,7.51
149160,248.1296,13.1563,,,,,8.18
149224,248.1394,23.2321,,,,,8.67
149143,248.2127,2.0848,,,,,7.89
149162,248.2151,3.2460,,,,,8.82
149199,248.2527,6.6113,,,,,7.64
149179,248.2564,2.5510,,,,,8.67
149326,248.2910,23.1176,,,,,7.66
149285,248.3307,15.1384,,,,,8.82
149380,248.3382,25.6897,,,,,8.32
149346,248.3755,17.8287,,,,,8.23
149305,248.3918,10.3690,,,,,6.74
149403,248.3934,24.8831,,,,,8.72
149327,248.4093,8.8404,,,,,8.07
149347,248.4438,7.5702,,,,,7.73
149381,248.4598,13.3947,,,,,6.92
149348,248.5065,1.4320,,,,,7.71
149474,248.5177,25.4767,,,,,7.8
149433,248.6154,8.6740,,,,,6.85
149413,248.6177,3.9062,,,,,8.76
149560,248.7124,21.7426,,,,,8.02
149505,248.7568,6.8495,,,,,8.22
149525,248.8004,5.5179,,,,,8.37
149614,248.8489,15.5388,,,,,9.1
149631,248.8589,17.1008,,,,,7.27
149632,248.8595,17.0573,,,,,6.42
149721,248.9129,24.3273,,,,,8.33
149752,248.9144,29.1705,,,,,9.1
149753,248.9366,27.8732,,,,,8.46
149615,248.9659,1.2121,,,,,9.18
149803,248.9762,29.7454,,,,,8.58
149699,248.9846,16.5399,,,,,8.31
149652,249.0126,1.3814,,,,,7.25
149754,249.0326,17.4718,,,,,7.85
149786,249.0789,20.7560,,,,,8.09
149755,249.1615,2.0332,,,,,8.45
149822,249.1789,15.4975,,,,,6.36
149804,249.1899,10.7204,,,,,7.82
149931,249.2040,26.5322,,,,,7.92
149823,249.2084,9.1334,,,,,8.81
149787,249.2115,4.3626,,,,,8.47
149907,249.2247,22.8679,,,,,6.87
149881,249.2425,14.4753,,,,,7.04
149973,249.2720,26.7542,,,,,8.02
149824,249.2797,2.0589,,,,,8.24
149806,249.2851,0.2543,,,,,7.09
149932,249.3165,15.7109,,,,,7.75
149891,249.3382,7.2321,,,,,8.7
149908,249.3907,5.2775,,,,,6.48
150086,249.4034,28.8361,,,,,7.66
150047,249.4069,22.4449,,,,,7.15
150087,249.4231,27.3644,,,,,8.15
150048,249.4334,19.5569,,,,,7.72
149933,249.4410,0.0402,,,,,8.05
150012,249.4500,13.6870,,,,,6.3
150102,249.4542,27.0438,,,,,6.96
149995,249.4825,9.4840,,,,,8.04
150014,249.5436,5.7315,,,,,8.94
150205,249.5674,29.6725,,,,,7.5
150173,249.5707,25.4271,,,,,8.87
150121,249.5921,14.7938,,,,,7.89
150122,249.6249,12.6622,,,,,7.66
150123,249.6681,9.9820,,,,,8.82
150175,249.6779,16.2176,,,,,8.54
150104,249.7057,2.5595,,,,,8.63
150256,249.7576,21.6879,,,,,7.95
150295,249.7747,24.6962,,,,,7.83
150191,249.7777,8.3373,,,,,9.14
150192,249.7917,6.6732,,,,,8.52
150279,249.8029,20.6128,,,,,9.05
150237,249.8102,15.0607,,,,,8.66
150296,249.8226,22.2212,,,,,7.53
150257,249.8341,13.0381,,,,,7.89
150304,249.8415,22.0060,,,,,6.76
150206,249.8475,3.3922,,,,,7.68
150361,249.8586,29.2182,,,,,7.26
150268,249.8787,10.2833,,,,,8.13
150280,249.8942,12.2964,,,,,8.39
150340,249.9014,23.0017,,,,,7.54
