hd,ra,dec,flamsteed,bayer,const,propername,mag
168787,275.9212,-43.8359,,,,,9.68
168788,275.9622,-45.1400,,,,,8.67
168841,275.9628,-42.4224,,,,,7.84
168409,275.9710,-63.3856,,,,,7.91
168802,275.9785,-44.9694,,,,,8.73
169019,275.9817,-30.3174,,,,,9.46
168548,275.9855,-60.0480,,,,,9.25
168821,275.9907,-45.1373,,,,,8.33
168977,275.9915,-33.2481,,,,,9.67
169044,276.0318,-32.4222,,,,,9.78
168713,276.0508,-54.5588,,,,,9.56
168617,276.0611,-58.5200,,,,,8.57
168714,276.0610,-55.0557,,,,,8.9
168870,276.0627,-46.9432,,,,,9.3
168804,276.0719,-49.8525,,,,,8.33
168905,276.0760,-44.1103,,,,,5.24
168980,276.0769,-40.7320,,,,,8.31
168995,276.0857,-40.5687,,,,,9.03
168596,276.0975,-59.6161,,,,,7.41
169119,276.1015,-30.6894,,,,,8.04
168805,276.1174,-51.8282,,,,,7.66
168380,276.1191,-66.8837,,,,,9.0
169074,276.1292,-37.2269,,,,,7.73
168871,276.1380,-49.6529,,,,,6.45
169102,276.1385,-35.1482,,,,,8.85
168825,276.1473,-52.1077,,,,,7.53
169143,276.1536,-32.2911,,,,,7.1
168791,276.1618,-54.9572,,,,,7.7
169052,276.1642,-42.0281,,,,,8.43
168907,276.1684,-48.7923,,,,,8.04
168477,276.1704,-65.4200,,,,,8.3
168808,276.1970,-55.0949,,,,,8.82
169122,276.2017,-36.7066,,,,,8.46
169094,276.2175,-42.2290,,,,,7.57
169123,276.2408,-38.5751,,,,,7.77
169146,276.2690,-40.3034,,,,,9.29
169055,276.2768,-47.0106,,,,,8.94
168910,276.3050,-54.6391,,,,,9.14
168690,276.3058,-62.5017,,,,,7.88
168759,276.3120,-61.0189,,,,,7.91
168849,276.3199,-57.0955,,,,,6.85
169051,276.3316,-41.3418,,,,,10.38
169236,276.3403,-35.9920,,,,,6.14
169184,276.3434,-41.7426,,,,,8.6
169337,276.3753,-30.2534,,,,,7.45
169257,276.3811,-37.1491,,,,,7.93
168740,276.3818,-63.0215,,,,,6.13
168929,276.3907,-56.1729,,,,,8.93
168809,276.3933,-60.1067,,,,,8.3
169106,276.4191,-49.7068,,,,,8.23
169379,276.4287,-32.0920,,,,,9.28
169378,276.4342,-31.5015,,,,,8.62
169215,276.4404,-44.1053,,,,,8.57
