hd,ra,dec,flamsteed,bayer,const,propername,mag
15773,37.5956,-51.3774,,,,,7.41
15724,37.6517,-38.2142,,,,,9.34
15772,37.6549,-47.9312,,,,,8.54
15699,37.6556,-31.2782,,,,,8.46
15740,37.6936,-33.0074,,,,,7.55
15879,37.7054,-59.8973,,,,,8.47
15936,37.7197,-64.0457,,,,,7.17
15918,37.7346,-62.5963,,,,,7.89
15818,37.7363,-52.0003,,,,,8.39
15792,37.7474,-45.6684,,,,,7.99
15800,37.7497,-47.4413,,,,,8.54
16034,37.7968,-67.9679,,,,,7.29
15935,37.8478,-59.1491,,,,,8.81
15878,37.8624,-51.8226,,,,,8.5
15799,37.8845,-32.0454,,,,,8.27
15934,37.8916,-56.6012,,,,,8.54
16010,37.8974,-63.5754,,,,,8.66
15960,37.9080,-58.8707,,,,,8.07
15891,37.9170,-48.3524,,,,,9.3
15840,37.9240,-39.7208,,,,,9.85
15826,37.9635,-30.9439,,,,,8.95
15848,37.9682,-36.9261,,,,,9.2
15877,37.9860,-40.3208,,,,,9.78
15933,37.9920,-51.0261,,,,,8.99
16000,37.9933,-59.1196,,,,,8.18
15876,38.0353,-37.1615,,,,,9.4
15875,38.0474,-32.6063,,,,,6.59
16078,38.0544,-63.0055,,,,,8.35
15889,38.0615,-36.4273,,,,,6.28
15929,38.0630,-45.8712,,,,,7.03
16205,38.1059,-69.6053,,,,,8.56
15959,38.2030,-38.5839,,,,,8.85
15999,38.2232,-45.1933,,,,,8.86
16009,38.2342,-46.1505,,,,,9.39
16049,38.2419,-49.7864,,,,,8.76
16022,38.2611,-44.8096,,,,,8.69
15998,38.2650,-39.3419,,,,,8.9
16077,38.3057,-51.9383,,,,,8.37
16123,38.3142,-56.3167,,,,,9.26
16124,38.3153,-57.0259,,,,,9.44
15987,38.3177,-31.7210,,,,,8.53
16255,38.3512,-65.6395,,,,,9.07
16334,38.3725,-69.1991,,,,,9.04
16226,38.3899,-62.5867,,,,,6.79
16048,38.3978,-37.4074,,,,,7.71
16032,38.4031,-32.8265,,,,,7.8
16105,38.4217,-48.3898,,,,,7.93
16171,38.4354,-54.9333,,,,,9.12
16241,38.4638,-60.9827,,,,,6.73
16170,38.4776,-51.0935,,,,,6.24
16065,38.4821,-32.1973,,,,,8.11
16104,38.4919,-41.8734,,,,,9.43
16322,38.5046,-65.6096,,,,,9.49
16158,38.5060,-48.8095,,,,,9.02
16299,38.5097,-64.4922,,,,,8.48
16087,38.5439,-31.5238,,,,,7.6
16095,38.5488,-33.1174,,,,,7.57
16122,38.5709,-37.5019,,,,,9.1
16216,38.5917,-51.7954,,,,,8.94
16157,38.5940,-43.7964,,,,,8.89
16168,38.5952,-42.3161,,,,,9.83
16102,38.5971,-30.6984,,,,,9.33
16119,38.6067,-32.7184,,,,,8.41
16120,38.6104,-33.8474,,,,,8.59
16391,38.6520,-65.7909,,,,,8.83
16167,38.6552,-38.8272,,,,,9.64
16146,38.6590,-31.3135,,,,,9.23
16155,38.6717,-32.4688,,,,,8.67
16347,38.6979,-61.0623,,,,,8.93
16240,38.7488,-42.1129,,,,,7.03
16390,38.7743,-62.3994,,,,,8.22
16239,38.7791,-39.9950,,,,,9.22
16225,38.7917,-37.8048,,,,,8.08
16381,38.8163,-59.6842,,,,,9.31
16389,38.8231,-60.8370,,,,,7.98
16504,38.8404,-68.1611,,,,,9.05
16346,38.8813,-50.8534,,,,,6.96
16281,38.8974,-39.8890,,,,,8.65
16345,38.9083,-49.5644,,,,,8.44
16308,38.9109,-45.0701,,,,,9.12
16361,38.9121,-52.8765,,,,,9.02
16373,38.9921,-48.4229,,,,,8.24
16405,39.0074,-53.0460,,,,,8.39
16371,39.0309,-44.7589,,,,,8.09
16380,39.0335,-46.2545,,,,,8.78
16447,39.0580,-55.5174,,,,,8.69
16360,39.0787,-38.7298,,,,,7.76
16369,39.1480,-31.8505,,,,,8.63
16418,39.1574,-43.2824,,,,,9.32
16388,39.1924,-35.8288,,,,,7.53
16404,39.2224,-35.3199,,,,,7.59
16416,39.2360,-32.6901,,,,,8.62
16415,39.2587,-30.9330,,,,,8.88
16438,39.2728,-38.9166,,,,,8.54
16456,39.2739,-42.9633,,,,,9.04
16425,39.2923,-32.9061,,,,,9.02
16475,39.3243,-40.7468,,,,,8.19
16437,39.3372,-33.6492,,,,,8.81
16455,39.3496,-33.0756,,,,,8.41
16520,39.3636,-46.6462,,,,,7.81
